StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_sue_AV_1,defective_AV_1,negligence_AV_1,counterfactual_AV_1,capability_AV_1,fault_AV_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_sue_1,defective_1,negligence_1,counterfactual_1,capability_1,fault_1,superhuman_1,comp1,comp_accident,punish_1_1,punish_2_1,punish_3_1,punish_4_1,punish_5_1,punish_6_1,punish_7_1,punish_8_1,punish_9_1,punish_10_1,punish_11_1,punish_12_1,punish_13_1,punish_14_1,punish_15_1,ai_familiarity_1,liab_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,FL_4_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO,scales_DO
2022-05-23 14:31:52,2022-05-23 14:36:25,0,99.138.134.57,100,273,1,2022-05-23 14:36:26,R_wZcReQls39Lj1Lz,,,,,35.8677,-86.4174,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,15.791,0,0,0,10.826,0,83,0,0,30,25,60,67,98,,1,40,100,39,88,88,77,88,29,30,35,80,23,60,39,59,19,10,1,,22,4,,FL_40,,,Q90|negligence|vA_sue|vB_sue|defective,Q71|fault|capability|counterfactual,Q117|punish_2|punish_12|punish_5|punish_15|punish_3|punish_11|punish_14|punish_13|punish_10|punish_9|punish_1|punish_6|punish_4|punish_8|punish_7
2022-05-23 14:31:07,2022-05-23 14:36:31,0,174.29.56.41,100,323,1,2022-05-23 14:36:31,R_2gcsWgvOFibei89,,,,,39.6796,-104.9626,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,20.108,0,0,0,11.5,0,100,0,0,0,0,0,100,100,,1,0,70,0,0,75,0,100,20,0,0,100,0,20,100,60,60,20,1,,51,3,,FL_40,,,Q90|negligence|vA_sue|vB_sue|defective,Q71|counterfactual|fault|capability,Q117|punish_1|punish_7|punish_8|punish_3|punish_15|punish_10|punish_2|punish_12|punish_5|punish_6|punish_13|punish_14|punish_11|punish_4|punish_9
2022-05-23 14:30:32,2022-05-23 14:36:43,0,76.221.131.166,100,371,1,2022-05-23 14:36:44,R_2ZDlsAf2lz601kv,,,,,33.8693,-117.9296,anonymous,EN,1,2,2,0,0,19.095,0,0,0,14.014,0,70,45,30,35,75,55,80,,,,,,,,,,,,,,,,100,1,1,0,0,0,0,55,0,55,0,0,0,35,0,0,0,10,40,15,1,,51,3,,FL_39,Q116|defective_AV|vA_sue_AV|negligence_AV|vB_sue_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_11|punish_1|punish_3|punish_10|punish_15|punish_14|punish_13|punish_9|punish_8|punish_4|punish_7|punish_6|punish_12|punish_5|punish_2
2022-05-23 14:30:42,2022-05-23 14:37:11,0,209.128.195.148,100,389,1,2022-05-23 14:37:12,R_1kSvQP1LD3Zsd1q,,,,,39.7697,-89.6886,anonymous,EN,1,2,2,0,0,32.751,0,0,0,11.078,0,100,15,1,2,25,35,90,,,,,,,,,,,,,,,,70,1,1,30,53,15,65,95,80,90,15,5,20,37,20,40,70,65,5,1,2,,35,4,,FL_39,Q116|vB_sue_AV|defective_AV|negligence_AV|vA_sue_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,,Q117|punish_9|punish_15|punish_12|punish_1|punish_14|punish_6|punish_2|punish_10|punish_3|punish_4|punish_13|punish_7|punish_5|punish_11|punish_8
2022-05-23 14:30:42,2022-05-23 14:37:50,0,174.18.79.201,100,428,1,2022-05-23 14:37:51,R_2YfcGqvHlSBrGOg,,,,,32.1453,-110.9456,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,25.561,0,0,0,17.728,0,100,0,0,0,60,30,70,80,,1,30,40,30,0,80,60,100,40,70,20,100,20,90,70,30,30,10,1,,71,3,,FL_40,,,Q90|vB_sue|defective|negligence|vA_sue,Q71|fault|capability|counterfactual,Q117|punish_11|punish_3|punish_10|punish_7|punish_13|punish_12|punish_4|punish_6|punish_1|punish_15|punish_9|punish_2|punish_8|punish_14|punish_5
2022-05-23 14:28:30,2022-05-23 14:38:20,0,174.109.14.241,100,589,1,2022-05-23 14:38:20,R_2sbb6O7rr6EF8jR,,,,,35.8015,-80.8967,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,28.096,28.096,33.578,1,17.148,17.148,18.19,1,47,0,0,81,29,56,87,100,1,1,57,99,9,100,62,60,100,84,65,47,55,61,87,82,0,22,3,2,,30,3,,FL_40,,,Q90|vB_sue|defective|negligence|vA_sue,Q71|counterfactual|capability|fault,Q117|punish_14|punish_5|punish_9|punish_3|punish_12|punish_15|punish_1|punish_8|punish_7|punish_13|punish_10|punish_6|punish_4|punish_11|punish_2
2022-05-23 14:34:40,2022-05-23 14:38:25,0,74.128.138.85,100,224,1,2022-05-23 14:38:25,R_3nf7x8hUTSnHCsu,,,,,39.025,-84.4392,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,16.661,0,0,0,14.613,0,100,0,0,0,9,26,91,100,,1,85,72,91,83,88,62,89,72,87,71,77,98,89,88,84,5,9,1,,45,3,,FL_40,,,Q90|negligence|defective|vA_sue|vB_sue,Q71|counterfactual|capability|fault,Q117|punish_7|punish_8|punish_10|punish_2|punish_12|punish_5|punish_6|punish_13|punish_15|punish_11|punish_4|punish_3|punish_14|punish_1|punish_9
2022-05-23 14:33:25,2022-05-23 14:39:23,0,67.245.155.193,100,357,1,2022-05-23 14:39:23,R_7V8H73nZ0Hxxvod,,,,,40.7149,-73.9893,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,41.351,0,0,0,21.276,0,100,36,14,20,3,65,23,100,,1,3,50,0,0,82,0,58,0,8,8,36,0,39,50,19,38,4,2,,38,3,,FL_40,,,Q90|negligence|vA_sue|vB_sue|defective,Q71|fault|counterfactual|capability,Q117|punish_10|punish_2|punish_4|punish_14|punish_15|punish_7|punish_13|punish_9|punish_1|punish_5|punish_11|punish_3|punish_6|punish_8|punish_12
2022-05-23 14:28:04,2022-05-23 14:39:27,0,173.225.145.75,100,683,1,2022-05-23 14:39:28,R_OvVMIQj9DawAqpH,,,,,45.7364,-94.1658,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,31.082,31.082,32.918,1,0,0,15.702,0,100,60,20,0,10,5,100,100,,1,20,100,20,20,65,30,95,40,80,80,30,70,60,90,60,0,0,1,,65,4,,FL_40,,,Q90|vA_sue|vB_sue|defective|negligence,Q71|counterfactual|fault|capability,Q117|punish_12|punish_7|punish_2|punish_4|punish_14|punish_3|punish_5|punish_9|punish_11|punish_8|punish_10|punish_6|punish_1|punish_15|punish_13
2022-05-23 14:34:38,2022-05-23 14:40:25,0,172.56.89.184,100,346,1,2022-05-23 14:40:25,R_3FWJMiocQJYwQxs,,,,,29.5443,-98.5499,anonymous,EN,1,2,2,0,0,20.625,0,0,0,12.92,0,67,35,42,50,59,67,86,,,,,,,,,,,,,,,,88,1,1,53,100,89,54,100,96,100,84,42,87,72,90,93,74,79,22,6,1,,28,1,,FL_39,Q116|vB_sue_AV|negligence_AV|defective_AV|vA_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,,Q117|punish_8|punish_15|punish_2|punish_4|punish_3|punish_7|punish_6|punish_11|punish_9|punish_12|punish_1|punish_13|punish_14|punish_5|punish_10
2022-05-23 14:34:51,2022-05-23 14:40:43,0,72.93.73.242,100,352,1,2022-05-23 14:40:43,R_2S1xcy16c2adF4j,,,,,42.4684,-70.9465,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,26.043,0,0,0,11.648,0,65,5,8,0,5,20,100,50,,1,20,60,60,55,80,80,90,55,25,72,45,30,90,65,60,30,0,2,,57,1,,FL_40,,,Q90|defective|negligence|vA_sue|vB_sue,Q71|capability|counterfactual|fault,Q117|punish_10|punish_15|punish_5|punish_1|punish_3|punish_8|punish_14|punish_13|punish_2|punish_11|punish_12|punish_9|punish_7|punish_4|punish_6
2022-05-23 14:29:33,2022-05-23 14:40:43,0,76.191.77.111,100,669,1,2022-05-23 14:40:44,R_2CjQB695xub7i0V,,,,,45.8273,-118.5014,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,26.843,0,0,0,16.258,0,100,2,0,0,81,9,25,72,1,1,72,60,72,91,91,60,90,61,70,72,71,82,71,7,8,8,8,2,,51,3,,FL_40,,,Q90|defective|negligence|vB_sue|vA_sue,Q71|capability|counterfactual|fault,Q117|punish_7|punish_3|punish_12|punish_4|punish_10|punish_9|punish_11|punish_1|punish_15|punish_5|punish_6|punish_13|punish_8|punish_2|punish_14
2022-05-23 14:33:10,2022-05-23 14:40:45,0,99.148.46.57,100,455,1,2022-05-23 14:40:45,R_XtEAzegrDfVc77z,,,,,30.4605,-89.0856,anonymous,EN,1,2,2,0,0,15.887,0,0,0,11.625,0,100,0,0,0,56,4,100,,,,,,,,,,,,,,,,81,1,1,61,100,100,91,100,83,100,83,79,100,88,70,100,100,8,80,40,2,,62,4,,FL_39,Q116|negligence_AV|vB_sue_AV|vA_sue_AV|defective_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_9|punish_4|punish_14|punish_11|punish_8|punish_13|punish_6|punish_15|punish_1|punish_7|punish_3|punish_10|punish_12|punish_2|punish_5
2022-05-23 14:35:38,2022-05-23 14:40:48,0,45.17.242.65,100,309,1,2022-05-23 14:40:48,R_1jTFOwhROf9hgws,,,,,29.8331,-95.7498,anonymous,EN,1,2,2,0,0,25.577,0,0,0,10.737,0,20,100,100,90,90,95,80,,,,,,,,,,,,,,,,100,1,1,55,20,10,60,95,25,80,60,70,80,0,90,80,69,0,20,0,1,,26,4,,FL_39,Q116|negligence_AV|defective_AV|vA_sue_AV|vB_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,,Q117|punish_9|punish_3|punish_14|punish_10|punish_2|punish_7|punish_4|punish_6|punish_1|punish_8|punish_13|punish_12|punish_15|punish_11|punish_5
2022-05-23 14:33:09,2022-05-23 14:41:00,0,74.78.97.130,100,470,1,2022-05-23 14:41:00,R_3MPQl8J9CPNIyyM,,,,,44.3145,-71.7786,anonymous,EN,1,2,2,0,0,27.518,0,0,0,16.159,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,100,0,0,0,100,100,0,0,100,100,0,0,100,0,71,0,1,,40,2,,FL_39,Q116|vA_sue_AV|vB_sue_AV|negligence_AV|defective_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,,Q117|punish_10|punish_14|punish_12|punish_8|punish_4|punish_1|punish_5|punish_11|punish_13|punish_7|punish_9|punish_6|punish_2|punish_3|punish_15
2022-05-23 14:35:16,2022-05-23 14:41:35,0,96.29.135.71,100,379,1,2022-05-23 14:41:36,R_2q1VOeg7jVqD0Gs,,,,,38.2634,-85.673,anonymous,EN,1,2,2,2.156,5.281,45.302,4,0,0,16.213,0,100,65,50,5,41,69,75,,,,,,,,,,,,,,,,100,1,1,5,62,0,1,83,72,50,8,0,3,33,0,25,61,21,24,13,2,,38,3,,FL_39,Q116|vB_sue_AV|negligence_AV|vA_sue_AV|defective_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,,Q117|punish_6|punish_14|punish_9|punish_11|punish_4|punish_1|punish_7|punish_15|punish_8|punish_12|punish_3|punish_13|punish_10|punish_5|punish_2
2022-05-23 14:37:33,2022-05-23 14:43:19,0,174.69.126.97,100,346,1,2022-05-23 14:43:20,R_W99Xka8lUENuBq1,,,,,30.0074,-90.115,anonymous,EN,1,2,2,0,0,14.926,0,0,0,11.377,0,95,10,22,31,49,15,74,,,,,,,,,,,,,,,,94,1,1,68,27,38,22,63,22,79,70,51,36,27,36,49,77,65,62,21,1,,22,3,,FL_39,Q116|defective_AV|vA_sue_AV|negligence_AV|vB_sue_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_12|punish_2|punish_3|punish_13|punish_14|punish_10|punish_15|punish_5|punish_9|punish_4|punish_7|punish_8|punish_1|punish_11|punish_6
2022-05-23 14:38:05,2022-05-23 14:43:48,0,24.52.163.47,100,342,1,2022-05-23 14:43:49,R_2Pqf6LSX7oGF1xd,,,,,39.9423,-90.0803,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,68.683,0,0,0,18.283,0,91,0,23,7,18,82,32,90,,1,79,50,79,100,100,93,100,100,100,12,100,0,100,16,86,74,50,1,,37,1,,FL_40,,,Q90|vA_sue|negligence|vB_sue|defective,Q71|capability|fault|counterfactual,Q117|punish_1|punish_5|punish_11|punish_15|punish_9|punish_10|punish_12|punish_2|punish_13|punish_14|punish_3|punish_7|punish_8|punish_4|punish_6
2022-05-23 14:39:32,2022-05-23 14:43:52,0,165.225.60.58,100,259,1,2022-05-23 14:43:52,R_vPoikgtXNhF4JA5,,,,,41.9209,-87.7043,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,10.656,12.63,13.158,2,0,0,10.903,0,100,0,0,0,0,32,68,100,1,1,55,63,59,66,100,67,62,61,55,31,38,100,67,100,37,0,0,1,,25,4,,FL_40,,,Q90|defective|vB_sue|negligence|vA_sue,Q71|counterfactual|fault|capability,Q117|punish_14|punish_3|punish_10|punish_5|punish_7|punish_15|punish_4|punish_11|punish_13|punish_1|punish_2|punish_8|punish_12|punish_9|punish_6
2022-05-23 14:36:09,2022-05-23 14:43:53,0,74.128.99.127,100,464,1,2022-05-23 14:43:54,R_26gotYfOgS3rZFR,,,,,39.4347,-84.6208,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,19.043,40.95,42.607,2,16.108,16.108,17.858,1,100,10,0,0,20,5,50,70,,1,21,90,60,25,95,65,92,50,21,60,24,35,80,87,66,15,19,1,,71,6,,FL_40,,,Q90|defective|vB_sue|negligence|vA_sue,Q71|counterfactual|capability|fault,Q117|punish_8|punish_6|punish_13|punish_2|punish_5|punish_3|punish_1|punish_4|punish_7|punish_9|punish_10|punish_11|punish_14|punish_15|punish_12
2022-05-23 14:37:00,2022-05-23 14:44:21,0,138.207.251.122,100,441,1,2022-05-23 14:44:22,R_2dQ6k0o0Zaeh1kV,,,,,40.5222,-78.4034,anonymous,EN,1,2,2,54.008,54.008,55.145,1,0,0,11.728,0,100,0,0,0,29,6,76,,,,,,,,,,,,,,,,50,1,1,98,95,73,67,100,89,62,65,100,97,69,68,55,54,45,16,12,2,,55,1,,FL_39,Q116|negligence_AV|vB_sue_AV|vA_sue_AV|defective_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_14|punish_8|punish_7|punish_3|punish_13|punish_15|punish_4|punish_6|punish_10|punish_11|punish_9|punish_2|punish_5|punish_1|punish_12
2022-05-23 14:37:12,2022-05-23 14:44:32,0,47.157.255.15,100,440,1,2022-05-23 14:44:33,R_2WPdkRMwUek91vH,,,,,33.7215,-118.0509,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,23.214,0,0,0,12.365,0,100,20,10,1,0,6,93,100,,1,28,85,93,60,90,82,78,80,0,66,61,71,91,72,29,29,10,1,,38,4,,FL_40,,,Q90|vA_sue|negligence|vB_sue|defective,Q71|counterfactual|fault|capability,Q117|punish_2|punish_9|punish_1|punish_6|punish_5|punish_12|punish_7|punish_3|punish_11|punish_10|punish_14|punish_13|punish_15|punish_4|punish_8
2022-05-23 14:36:51,2022-05-23 14:44:48,0,24.51.205.129,100,476,1,2022-05-23 14:44:48,R_2y31xttrhtltklb,,,,,26.2462,-80.2652,anonymous,EN,1,2,2,4.694,36.672,38.247,2,3.315,3.315,14.928,1,100,0,0,0,15,20,12,,,,,,,,,,,,,,,,82,1,1,91,93,80,97,100,75,100,92,69,83,86,93,96,82,87,70,8,2,,52,6,,FL_39,Q116|negligence_AV|defective_AV|vB_sue_AV|vA_sue_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,,Q117|punish_2|punish_11|punish_12|punish_8|punish_15|punish_3|punish_5|punish_6|punish_14|punish_9|punish_10|punish_1|punish_13|punish_4|punish_7
2022-05-23 14:39:36,2022-05-23 14:44:58,0,71.239.113.10,100,322,1,2022-05-23 14:44:59,R_3oZSfxuKP1wY6tr,,,,,41.8986,-87.738,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,17.553,0,0,0,11.388,0,100,0,0,0,0,0,50,86,,1,0,50,21,0,50,16,8,9,0,0,0,68,0,8,3,0,0,2,,34,4,,FL_40,,,Q90|negligence|vB_sue|defective|vA_sue,Q71|capability|fault|counterfactual,Q117|punish_12|punish_6|punish_15|punish_3|punish_11|punish_13|punish_8|punish_5|punish_4|punish_14|punish_7|punish_2|punish_9|punish_10|punish_1
2022-05-23 14:39:22,2022-05-23 14:45:01,0,174.198.199.219,100,339,1,2022-05-23 14:45:01,R_3fVH6DpY6m3nudr,,,,,39.6685,-75.7048,anonymous,EN,1,2,2,26.376,26.376,49.119,1,11.344,11.344,12.232,1,100,0,0,0,0,0,100,,,,,,,,,,,,,,,,50,1,1,100,100,100,50,100,100,50,100,100,100,81,100,91,50,100,70,50,2,,41,2,,FL_39,Q116|vB_sue_AV|vA_sue_AV|defective_AV|negligence_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_10|punish_4|punish_5|punish_12|punish_9|punish_14|punish_15|punish_7|punish_3|punish_1|punish_6|punish_8|punish_11|punish_13|punish_2
2022-05-23 14:40:30,2022-05-23 14:45:25,0,68.225.114.144,100,294,1,2022-05-23 14:45:25,R_3huRQfCdieSLkqJ,,,,,32.8869,-83.6021,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,22.822,0,0,0,12.981,0,100,20,20,9,19,10,19,82,,1,72,72,81,80,82,81,71,84,73,73,63,81,50,71,62,29,28,2,,40,3,,FL_40,,,Q90|defective|negligence|vA_sue|vB_sue,Q71|capability|counterfactual|fault,Q117|punish_12|punish_2|punish_7|punish_15|punish_8|punish_10|punish_14|punish_6|punish_9|punish_4|punish_11|punish_5|punish_3|punish_13|punish_1
2022-05-23 14:36:58,2022-05-23 14:45:32,0,174.68.173.42,100,514,1,2022-05-23 14:45:33,R_1cUtRuIexUnaTsL,,,,,36.1724,-115.0677,anonymous,EN,1,2,2,0,0,20.031,0,9.544,9.544,10.761,1,100,60,60,55,50,95,100,,,,,,,,,,,,,,,,100,1,1,0,0,20,10,50,0,50,19,50,0,0,10,50,50,0,0,0,1,,28,1,,FL_39,Q116|vB_sue_AV|vA_sue_AV|negligence_AV|defective_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,,Q117|punish_7|punish_8|punish_9|punish_3|punish_4|punish_14|punish_5|punish_12|punish_2|punish_10|punish_6|punish_15|punish_11|punish_13|punish_1
2022-05-23 14:40:08,2022-05-23 14:46:24,0,68.200.25.224,100,376,1,2022-05-23 14:46:25,R_1fga9PPFCrlBuFC,,,,,28.87,-82.3468,anonymous,EN,1,2,2,30.777,30.777,31.993,1,0,0,11.815,0,100,0,0,0,60,0,40,,,,,,,,,,,,,,,,70,1,1,80,100,100,100,100,100,60,100,100,100,50,100,80,90,50,40,40,1,,67,3,,FL_39,Q116|vA_sue_AV|defective_AV|negligence_AV|vB_sue_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,,Q117|punish_3|punish_14|punish_15|punish_5|punish_10|punish_13|punish_12|punish_4|punish_9|punish_1|punish_11|punish_2|punish_6|punish_7|punish_8
2022-05-23 14:42:44,2022-05-23 14:46:33,0,76.50.59.86,100,228,1,2022-05-23 14:46:33,R_24CqjB770gzlYZ2,,,,,34.2193,-118.9842,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,17.315,0,0,0,10.849,0,95,79,80,29,80,90,100,91,,1,66,43,0,0,100,0,58,7,4,0,2,0,23,0,0,31,24,1,,32,4,,FL_40,,,Q90|negligence|defective|vA_sue|vB_sue,Q71|fault|capability|counterfactual,Q117|punish_11|punish_5|punish_10|punish_14|punish_1|punish_3|punish_2|punish_13|punish_6|punish_4|punish_8|punish_9|punish_7|punish_12|punish_15
2022-05-23 14:41:01,2022-05-23 14:46:54,0,104.3.53.248,100,353,1,2022-05-23 14:46:55,R_s6Dnrm50nrLmV45,,,,,36.0014,-83.9125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,21.775,0,0,0,11.916,0,90,0,0,0,5,15,50,50,,1,50,50,50,10,95,20,90,50,50,0,80,0,50,50,0,5,0,2,,33,4,,FL_40,,,Q90|defective|vB_sue|negligence|vA_sue,Q71|counterfactual|capability|fault,Q117|punish_11|punish_1|punish_13|punish_4|punish_15|punish_9|punish_10|punish_3|punish_5|punish_14|punish_12|punish_2|punish_8|punish_6|punish_7
2022-05-23 14:37:52,2022-05-23 14:47:12,0,50.90.135.1,100,560,1,2022-05-23 14:47:12,R_3koL8T8sidU5iCR,,,,,39.7932,-86.2132,anonymous,EN,1,2,2,0,0,34.523,0,39.173,39.173,42.891,1,100,0,50,0,24,0,100,,,,,,,,,,,,,,,,100,1,1,50,75,25,30,50,50,65,10,0,20,90,25,25,70,0,70,70,2,,38,3,,FL_39,Q116|vA_sue_AV|defective_AV|negligence_AV|vB_sue_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_12|punish_6|punish_10|punish_14|punish_5|punish_4|punish_1|punish_2|punish_9|punish_8|punish_13|punish_7|punish_11|punish_3|punish_15
2022-05-23 14:32:44,2022-05-23 14:47:31,0,165.134.213.135,100,886,1,2022-05-23 14:47:31,R_2uOhp0dNT3heeeU,,,,,38.5482,-90.3298,anonymous,EN,1,2,2,0,0,16.829,0,0,0,38.788,0,80,60,60,10,10,90,100,,,,,,,,,,,,,,,,100,1,1,10,5,5,0,60,10,55,10,0,0,90,10,10,10,10,60,0,2,,25,4,,FL_39,Q116|defective_AV|vA_sue_AV|vB_sue_AV|negligence_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,,Q117|punish_7|punish_3|punish_4|punish_9|punish_5|punish_14|punish_11|punish_1|punish_10|punish_8|punish_13|punish_6|punish_2|punish_15|punish_12
2022-05-23 14:47:24,2022-05-23 14:48:25,0,172.58.189.24,100,60,1,2022-05-23 14:48:25,R_3g5zWtzNLcR3Gim,,,,,38.9208,-77.036,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 14:44:17,2022-05-23 14:48:28,0,72.192.79.107,100,250,1,2022-05-23 14:48:28,R_5usGTW6vqnygpCF,,,,,36.1175,-95.8196,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,21.101,0,0,0,14.54,0,87,17,10,15,26,25,30,100,1,1,61,65,86,79,58,58,62,65,54,57,63,72,58,62,61,39,41,1,,33,4,,FL_40,,,Q90|negligence|defective|vB_sue|vA_sue,Q71|counterfactual|fault|capability,Q117|punish_3|punish_4|punish_9|punish_8|punish_12|punish_10|punish_5|punish_11|punish_6|punish_7|punish_2|punish_13|punish_1|punish_15|punish_14
2022-05-23 14:45:31,2022-05-23 14:48:32,0,24.99.72.49,100,181,1,2022-05-23 14:48:32,R_2153zdt5EqYvn9B,,,,,33.8654,-84.3385,anonymous,EN,1,2,2,0,0,19.645,0,0,0,11.64,0,100,7,10,0,0,0,80,,,,,,,,,,,,,,,,89,1,1,27,38,38,6,83,29,71,56,26,9,45,15,31,76,0,35,62,2,,34,4,,FL_39,Q116|defective_AV|vB_sue_AV|vA_sue_AV|negligence_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,,Q117|punish_4|punish_14|punish_11|punish_13|punish_2|punish_7|punish_8|punish_1|punish_15|punish_9|punish_6|punish_10|punish_3|punish_5|punish_12
2022-05-23 14:40:16,2022-05-23 14:48:33,0,35.138.5.83,100,497,1,2022-05-23 14:48:34,R_1fkdEzM9Cq3ZQdc,,,,,27.9448,-82.2409,anonymous,EN,1,2,2,0,0,39.987,0,0,0,11.888,0,96,7,0,0,47,44,50,,,,,,,,,,,,,,,,52,1,1,56,56,39,39,61,29,90,51,22,42,38,26,30,64,46,63,61,2,,31,4,,FL_39,Q116|vB_sue_AV|defective_AV|vA_sue_AV|negligence_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,,Q117|punish_7|punish_9|punish_11|punish_5|punish_6|punish_10|punish_1|punish_2|punish_8|punish_15|punish_3|punish_13|punish_12|punish_14|punish_4
2022-05-23 14:44:24,2022-05-23 14:49:21,0,76.27.61.126,100,297,1,2022-05-23 14:49:22,R_2YJ2AiJ6AOLTqyj,,,,,40.1636,-111.5998,anonymous,EN,1,2,2,9.007,17.367,19.408,2,3.782,5.732,11.554,2,93,21,4,1,3,13,88,,,,,,,,,,,,,,,,74,1,1,90,25,15,44,50,22,19,27,8,26,57,14,27,20,13,88,80,2,,24,3,,FL_39,Q116|negligence_AV|defective_AV|vA_sue_AV|vB_sue_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_13|punish_11|punish_4|punish_14|punish_9|punish_5|punish_2|punish_7|punish_6|punish_12|punish_8|punish_1|punish_3|punish_15|punish_10
2022-05-23 14:41:32,2022-05-23 14:49:23,0,173.170.193.236,100,470,1,2022-05-23 14:49:23,R_29nLf8jmiWzEq3Y,,,,,28.3836,-82.511,anonymous,EN,1,2,2,0,0,28.285,0,0,0,19.203,0,100,0,0,0,13,4,70,,,,,,,,,,,,,,,,72,1,1,55,75,83,59,100,72,90,60,90,79,72,100,51,50,82,57,30,1,,54,3,,FL_39,Q116|defective_AV|vB_sue_AV|vA_sue_AV|negligence_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,,Q117|punish_1|punish_12|punish_3|punish_10|punish_4|punish_6|punish_13|punish_2|punish_8|punish_9|punish_5|punish_11|punish_14|punish_15|punish_7
2022-05-23 14:43:20,2022-05-23 14:49:31,0,68.193.117.236,100,370,1,2022-05-23 14:49:31,R_RrZW68RkUUEVjTH,,,,,41.0105,-74.2074,anonymous,EN,1,2,2,0,0,16.67,0,0,0,14.934,0,80,6,8,0,26,19,30,,,,,,,,,,,,,,,,39,1,1,60,75,55,40,42,60,70,70,65,55,60,50,40,70,40,65,35,1,,49,3,,FL_39,Q116|negligence_AV|vA_sue_AV|defective_AV|vB_sue_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,,Q117|punish_13|punish_12|punish_14|punish_9|punish_3|punish_7|punish_1|punish_11|punish_15|punish_6|punish_8|punish_10|punish_2|punish_5|punish_4
2022-05-23 14:42:24,2022-05-23 14:51:18,0,72.11.53.44,100,533,1,2022-05-23 14:51:18,R_3lWzsS821bAMQHn,,,,,35.971,-80.0079,anonymous,EN,1,2,2,28.906,28.906,31.831,1,13.448,13.448,17.388,1,96,3,16,7,15,22,74,,,,,,,,,,,,,,,,76,1,1,60,77,16,0,91,20,89,15,32,7,45,9,33,77,56,62,13,1,,71,4,,FL_39,Q116|vB_sue_AV|defective_AV|negligence_AV|vA_sue_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,,Q117|punish_14|punish_1|punish_11|punish_7|punish_5|punish_9|punish_6|punish_2|punish_12|punish_8|punish_13|punish_10|punish_3|punish_15|punish_4
